timestamp,consumption_kwh,hour,day_of_week,month,is_weekend,is_holiday,event_flag,event_type
2022-06-04 02:00:00,51.962446383836735,2,5,6,1,0,0,None
2022-06-04 03:00:00,43.26859844138087,3,5,6,1,0,0,None
2022-06-04 04:00:00,48.335478771805356,4,5,6,1,0,0,None
2022-06-04 05:00:00,52.13408676683264,5,5,6,1,0,0,None
2022-06-04 06:00:00,46.42801434786632,6,5,6,1,0,0,None
2022-06-04 07:00:00,57.25081840698167,7,5,6,1,0,0,None
2022-06-04 08:00:00,74.30774364870673,8,5,6,1,0,0,None
2022-06-04 09:00:00,91.17509928214893,9,5,6,1,0,0,None
2022-06-04 10:00:00,100.09959679550019,10,5,6,1,0,0,None
2022-06-04 11:00:00,118.53666523937034,11,5,6,1,0,0,None
2022-06-04 12:00:00,117.12995325082568,12,5,6,1,0,0,None
2022-06-04 13:00:00,111.97288708623832,13,5,6,1,0,0,None
2022-06-04 14:00:00,95.54288424499283,14,5,6,1,0,0,None
2022-06-04 15:00:00,83.05795685906541,15,5,6,1,0,0,None
2022-06-04 16:00:00,76.41466519464245,16,5,6,1,0,0,None
2022-06-04 17:00:00,50.77244379518889,17,5,6,1,0,0,None
2022-06-04 18:00:00,56.07280599145378,18,5,6,1,0,0,None
2022-06-04 19:00:00,44.080233817540126,19,5,6,1,0,0,None
2022-06-04 20:00:00,59.22508379120708,20,5,6,1,0,0,None
2022-06-04 21:00:00,55.92178319834447,21,5,6,1,0,0,None
2022-06-04 22:00:00,46.38956067589381,22,5,6,1,0,0,None
2022-06-04 23:00:00,49.42471394987768,23,5,6,1,0,0,None
2022-06-05 00:00:00,55.987526513243566,0,6,6,1,0,0,None
2022-06-05 01:00:00,58.47226201212444,1,6,6,1,0,0,None
2022-06-05 02:00:00,39.106660734951305,2,6,6,1,0,0,None
2022-06-05 03:00:00,35.45032461849047,3,6,6,1,0,0,None
2022-06-05 04:00:00,39.899444915461515,4,6,6,1,0,0,None
2022-06-05 05:00:00,47.78469095527107,5,6,6,1,0,0,None
2022-06-05 06:00:00,53.49398689577141,6,6,6,1,0,0,None
2022-06-05 07:00:00,66.78427920088232,7,6,6,1,0,0,None
2022-06-05 08:00:00,69.01113130140688,8,6,6,1,0,0,None
2022-06-05 09:00:00,78.05631662635857,9,6,6,1,0,0,None
2022-06-05 10:00:00,107.01250284084617,10,6,6,1,0,0,None
2022-06-05 11:00:00,107.63467048020844,11,6,6,1,0,0,None
2022-06-05 12:00:00,104.91717962129023,12,6,6,1,0,0,None
2022-06-05 13:00:00,112.50097057483153,13,6,6,1,0,0,None
2022-06-05 14:00:00,106.68831030542886,14,6,6,1,0,0,None
2022-06-05 15:00:00,89.02675028059657,15,6,6,1,0,0,None
2022-06-05 16:00:00,72.72037701232097,16,6,6,1,0,0,None
2022-06-05 17:00:00,60.63861076523354,17,6,6,1,0,0,None
2022-06-05 18:00:00,49.15670513122951,18,6,6,1,0,0,None
2022-06-05 19:00:00,38.13076747970089,19,6,6,1,0,0,None
2022-06-05 20:00:00,39.43621555828126,20,6,6,1,0,0,None
2022-06-05 21:00:00,46.98860147033299,21,6,6,1,0,0,None
2022-06-05 22:00:00,48.90519872901389,22,6,6,1,0,0,None
2022-06-05 23:00:00,50.79669799236835,23,6,6,1,0,0,None
2022-06-06 00:00:00,62.03387653396652,0,0,6,0,0,0,None
2022-06-06 01:00:00,64.78557815668113,1,0,6,0,0,0,None
2022-06-06 02:00:00,92.86009412293323,2,0,6,0,0,1,Holiday
2022-06-06 03:00:00,100.9945475784901,3,0,6,0,0,1,Holiday
2022-06-06 04:00:00,105.53072404559288,4,0,6,0,0,1,Holiday
2022-06-06 05:00:00,93.34250496652491,5,0,6,0,0,1,Holiday
2022-06-06 06:00:00,105.45679713993627,6,0,6,0,0,1,Holiday
2022-06-06 07:00:00,81.68740656519613,7,0,6,0,0,0,None
2022-06-06 08:00:00,103.27383211537084,8,0,6,0,0,0,None
2022-06-06 09:00:00,113.05276710919458,9,0,6,0,0,0,None
2022-06-06 10:00:00,128.18938344828146,10,0,6,0,0,0,None
2022-06-06 11:00:00,133.1225443584045,11,0,6,0,0,0,None
2022-06-06 12:00:00,147.52680958977396,12,0,6,0,0,0,None
2022-06-06 13:00:00,153.17754027120364,13,0,6,0,0,0,None
2022-06-06 14:00:00,133.03742740443437,14,0,6,0,0,0,None
2022-06-06 15:00:00,115.18249529477676,15,0,6,0,0,0,None
2022-06-06 16:00:00,98.62003049706834,16,0,6,0,0,0,None
2022-06-06 17:00:00,79.98641265190247,17,0,6,0,0,0,None
2022-06-06 18:00:00,62.94454708193277,18,0,6,0,0,0,None
2022-06-06 19:00:00,63.45274864183233,19,0,6,0,0,0,None
2022-06-06 20:00:00,58.13842655879219,20,0,6,0,0,0,None
2022-06-06 21:00:00,58.81341395543982,21,0,6,0,0,0,None
2022-06-06 22:00:00,57.49177265546463,22,0,6,0,0,0,None
2022-06-06 23:00:00,72.21063362703326,23,0,6,0,0,0,None
2022-06-07 00:00:00,70.33313266989897,0,1,6,0,0,0,None
2022-06-07 01:00:00,62.92848978052295,1,1,6,0,0,0,None
2022-06-07 02:00:00,67.37772706026556,2,1,6,0,0,0,None
2022-06-07 03:00:00,56.237493503845485,3,1,6,0,0,0,None
2022-06-07 04:00:00,53.09960148067824,4,1,6,0,0,0,None
2022-06-07 05:00:00,55.53783347604239,5,1,6,0,0,0,None
2022-06-07 06:00:00,58.154276177792966,6,1,6,0,0,0,None
2022-06-07 07:00:00,82.3995845737365,7,1,6,0,0,0,None
2022-06-07 08:00:00,87.85389455154167,8,1,6,0,0,0,None
2022-06-07 09:00:00,109.15167103436652,9,1,6,0,0,0,None
2022-06-07 10:00:00,121.27269504921829,10,1,6,0,0,0,None
2022-06-07 11:00:00,142.53681160653045,11,1,6,0,0,0,None
2022-06-07 12:00:00,146.25801664187406,12,1,6,0,0,0,None
2022-06-07 13:00:00,141.3336790045531,13,1,6,0,0,0,None
2022-06-07 14:00:00,126.4377466212581,14,1,6,0,0,0,None
2022-06-07 15:00:00,109.43272142351212,15,1,6,0,0,0,None
2022-06-07 16:00:00,99.33146826096629,16,1,6,0,0,0,None
2022-06-07 17:00:00,77.28911301310303,17,1,6,0,0,0,None
2022-06-07 18:00:00,68.59141055091415,18,1,6,0,0,0,None
2022-06-07 19:00:00,54.91010563282269,19,1,6,0,0,0,None
2022-06-07 20:00:00,57.91493265708883,20,1,6,0,0,0,None
2022-06-07 21:00:00,65.24173788235186,21,1,6,0,0,0,None
2022-06-07 22:00:00,65.29943179381979,22,1,6,0,0,0,None
2022-06-07 23:00:00,63.63102487627706,23,1,6,0,0,0,None
2022-06-08 00:00:00,68.29561379501305,0,2,6,0,0,0,None
2022-06-08 01:00:00,64.4897680947084,1,2,6,0,0,0,None
2022-06-08 02:00:00,62.40800371532952,2,2,6,0,0,0,None
2022-06-08 03:00:00,57.097292435029,3,2,6,0,0,0,None
2022-06-08 04:00:00,56.18794291380647,4,2,6,0,0,0,None
2022-06-08 05:00:00,60.396815828814695,5,2,6,0,0,0,None
2022-06-08 06:00:00,62.042825445323665,6,2,6,0,0,0,None
2022-06-08 07:00:00,74.96247853669558,7,2,6,0,0,0,None
2022-06-08 08:00:00,90.06690617407736,8,2,6,0,0,0,None
2022-06-08 09:00:00,107.29253466817677,9,2,6,0,0,0,None
2022-06-08 10:00:00,125.56422163350855,10,2,6,0,0,0,None
2022-06-08 11:00:00,143.76447260450556,11,2,6,0,0,0,None
2022-06-08 12:00:00,142.545681365774,12,2,6,0,0,0,None
2022-06-08 13:00:00,145.5352323916404,13,2,6,0,0,0,None
2022-06-08 14:00:00,131.8242038383738,14,2,6,0,0,0,None
2022-06-08 15:00:00,183.87190855806261,15,2,6,0,0,1,Sports
2022-06-08 16:00:00,178.70503629889942,16,2,6,0,0,1,Sports
2022-06-08 17:00:00,162.5164053341616,17,2,6,0,0,1,Sports
2022-06-08 18:00:00,140.4608450036167,18,2,6,0,0,1,Sports
2022-06-08 19:00:00,61.437306777918764,19,2,6,0,0,0,None
2022-06-08 20:00:00,52.72712775618743,20,2,6,0,0,0,None
2022-06-08 21:00:00,59.21369957951321,21,2,6,0,0,0,None
2022-06-08 22:00:00,56.04611075708105,22,2,6,0,0,0,None
2022-06-08 23:00:00,56.72756170468658,23,2,6,0,0,0,None
2022-06-09 00:00:00,65.09553299516858,0,3,6,0,0,0,None
2022-06-09 01:00:00,65.07444923598528,1,3,6,0,0,0,None
2022-06-09 02:00:00,60.380204323782856,2,3,6,0,0,0,None
2022-06-09 03:00:00,52.80519490465872,3,3,6,0,0,0,None
2022-06-09 04:00:00,55.01012363257774,4,3,6,0,0,0,None
2022-06-09 05:00:00,60.68282282634749,5,3,6,0,0,0,None
2022-06-09 06:00:00,66.78515379262073,6,3,6,0,0,0,None
2022-06-09 07:00:00,80.95437782464154,7,3,6,0,0,0,None
2022-06-09 08:00:00,93.65904294096225,8,3,6,0,0,0,None
2022-06-09 09:00:00,121.15247976427612,9,3,6,0,0,0,None
2022-06-09 10:00:00,125.76976841183705,10,3,6,0,0,0,None
2022-06-09 11:00:00,145.4049615559185,11,3,6,0,0,0,None
2022-06-09 12:00:00,152.91907440803323,12,3,6,0,0,0,None
2022-06-09 13:00:00,145.37170053422938,13,3,6,0,0,0,None
2022-06-09 14:00:00,130.63801395928684,14,3,6,0,0,0,None
2022-06-09 15:00:00,112.65240495738043,15,3,6,0,0,0,None
2022-06-09 16:00:00,102.1900571984647,16,3,6,0,0,0,None
2022-06-09 17:00:00,72.92699804533711,17,3,6,0,0,0,None
2022-06-09 18:00:00,62.158997641335205,18,3,6,0,0,0,None
2022-06-09 19:00:00,57.3485602359852,19,3,6,0,0,0,None
2022-06-09 20:00:00,63.19788773079341,20,3,6,0,0,0,None
2022-06-09 21:00:00,60.62418587597601,21,3,6,0,0,0,None
2022-06-09 22:00:00,57.52837399930465,22,3,6,0,0,0,None
2022-06-09 23:00:00,64.14155544043494,23,3,6,0,0,0,None
2022-06-10 00:00:00,63.938003222751945,0,4,6,0,0,0,None
2022-06-10 01:00:00,62.14414900619178,1,4,6,0,0,0,None
2022-06-10 02:00:00,67.26305058463977,2,4,6,0,0,0,None
2022-06-10 03:00:00,51.86663204945399,3,4,6,0,0,0,None
2022-06-10 04:00:00,65.0535232219053,4,4,6,0,0,0,None
2022-06-10 05:00:00,63.47749751436693,5,4,6,0,0,0,None
2022-06-10 06:00:00,72.46392729625191,6,4,6,0,0,0,None
2022-06-10 07:00:00,77.72717511151919,7,4,6,0,0,0,None
2022-06-10 08:00:00,96.25991534783788,8,4,6,0,0,0,None
2022-06-10 09:00:00,108.12813111807176,9,4,6,0,0,0,None
2022-06-10 10:00:00,129.02732305927694,10,4,6,0,0,0,None
2022-06-10 11:00:00,145.43543430870065,11,4,6,0,0,0,None
2022-06-10 12:00:00,153.48993425214042,12,4,6,0,0,0,None
2022-06-10 13:00:00,137.43137598647266,13,4,6,0,0,0,None
2022-06-10 14:00:00,129.82310540968464,14,4,6,0,0,0,None
2022-06-10 15:00:00,114.53739408953271,15,4,6,0,0,0,None
2022-06-10 16:00:00,90.03067293227099,16,4,6,0,0,0,None
2022-06-10 17:00:00,82.99861888043748,17,4,6,0,0,0,None
2022-06-10 18:00:00,63.38966728452037,18,4,6,0,0,0,None
2022-06-10 19:00:00,58.35939730755869,19,4,6,0,0,0,None
2022-06-10 20:00:00,54.749872083674035,20,4,6,0,0,0,None
2022-06-10 21:00:00,54.77865516717316,21,4,6,0,0,0,None
2022-06-10 22:00:00,62.333377864453105,22,4,6,0,0,0,None
2022-06-10 23:00:00,64.61504607451934,23,4,6,0,0,0,None
2022-06-11 00:00:00,49.15032953184009,0,5,6,1,0,0,None
2022-06-11 01:00:00,46.31409085413254,1,5,6,1,0,0,None
2022-06-11 02:00:00,48.89442937604617,2,5,6,1,0,0,None
2022-06-11 03:00:00,52.650288287725324,3,5,6,1,0,0,None
2022-06-11 04:00:00,43.70905510742906,4,5,6,1,0,0,None
2022-06-11 05:00:00,49.85159411395739,5,5,6,1,0,0,None
2022-06-11 06:00:00,44.058509317466104,6,5,6,1,0,0,None
2022-06-11 07:00:00,62.224229122431915,7,5,6,1,0,0,None
2022-06-11 08:00:00,69.52277734837809,8,5,6,1,0,0,None
2022-06-11 09:00:00,82.25241130354344,9,5,6,1,0,0,None
2022-06-11 10:00:00,99.02557482704026,10,5,6,1,0,0,None
2022-06-11 11:00:00,117.73514851710249,11,5,6,1,0,0,None
2022-06-11 12:00:00,119.75969808658165,12,5,6,1,0,0,None
2022-06-11 13:00:00,112.99067545530662,13,5,6,1,0,0,None
2022-06-11 14:00:00,95.05892906488582,14,5,6,1,0,0,None
2022-06-11 15:00:00,88.65563268426327,15,5,6,1,0,0,None
2022-06-11 16:00:00,76.5181189877421,16,5,6,1,0,0,None
2022-06-11 17:00:00,62.31310307385606,17,5,6,1,0,0,None
2022-06-11 18:00:00,41.79065102582969,18,5,6,1,0,0,None
2022-06-11 19:00:00,40.41941379930237,19,5,6,1,0,0,None
2022-06-11 20:00:00,42.68923012248984,20,5,6,1,0,0,None
2022-06-11 21:00:00,47.063656492849866,21,5,6,1,0,0,None
2022-06-11 22:00:00,36.31616691663166,22,5,6,1,0,0,None
2022-06-11 23:00:00,49.14577908513496,23,5,6,1,0,0,None
2022-06-12 00:00:00,51.72486279262818,0,6,6,1,0,0,None
2022-06-12 01:00:00,54.20445890511532,1,6,6,1,0,0,None
2022-06-12 02:00:00,50.76109394331858,2,6,6,1,0,0,None
2022-06-12 03:00:00,47.29505853930793,3,6,6,1,0,0,None
2022-06-12 04:00:00,39.00991640972375,4,6,6,1,0,0,None
2022-06-12 05:00:00,35.330992353785206,5,6,6,1,0,0,None
2022-06-12 06:00:00,49.04435515792642,6,6,6,1,0,0,None
2022-06-12 07:00:00,66.44358105200587,7,6,6,1,0,0,None
2022-06-12 08:00:00,81.97689158085558,8,6,6,1,0,0,None
2022-06-12 09:00:00,93.18978145269188,9,6,6,1,0,0,None
2022-06-12 10:00:00,104.86913597834412,10,6,6,1,0,0,None
2022-06-12 11:00:00,113.67385008696445,11,6,6,1,0,0,None
2022-06-12 12:00:00,112.22902520942952,12,6,6,1,0,0,None
2022-06-12 13:00:00,111.12535037726651,13,6,6,1,0,0,None
2022-06-12 14:00:00,111.06777949346713,14,6,6,1,0,0,None
2022-06-12 15:00:00,84.92424591224358,15,6,6,1,0,0,None
2022-06-12 16:00:00,83.08351289678268,16,6,6,1,0,0,None
2022-06-12 17:00:00,59.82528115350278,17,6,6,1,0,0,None
2022-06-12 18:00:00,57.63677948870881,18,6,6,1,0,0,None
2022-06-12 19:00:00,37.83692799191404,19,6,6,1,0,0,None
2022-06-12 20:00:00,45.93913994905667,20,6,6,1,0,0,None
2022-06-12 21:00:00,40.69835126552581,21,6,6,1,0,0,None
2022-06-12 22:00:00,40.22047006251046,22,6,6,1,0,0,None
2022-06-12 23:00:00,51.04906917458898,23,6,6,1,0,0,None
2022-06-13 00:00:00,72.05697788621326,0,0,6,0,0,0,None
2022-06-13 01:00:00,61.46838677439198,1,0,6,0,0,0,None
2022-06-13 02:00:00,54.873522989563874,2,0,6,0,0,0,None
2022-06-13 03:00:00,58.26612387409674,3,0,6,0,0,0,None
2022-06-13 04:00:00,56.572442299347514,4,0,6,0,0,0,None
2022-06-13 05:00:00,62.07794720121631,5,0,6,0,0,0,None
2022-06-13 06:00:00,71.75759180005586,6,0,6,0,0,0,None
2022-06-13 07:00:00,79.74479676528301,7,0,6,0,0,0,None
2022-06-13 08:00:00,106.28713551720473,8,0,6,0,0,0,None
2022-06-13 09:00:00,116.41506391337178,9,0,6,0,0,0,None
2022-06-13 10:00:00,129.91850256457644,10,0,6,0,0,0,None
2022-06-13 11:00:00,134.90932327497077,11,0,6,0,0,0,None
2022-06-13 12:00:00,145.69632134165258,12,0,6,0,0,0,None
2022-06-13 13:00:00,141.28522534342923,13,0,6,0,0,0,None
2022-06-13 14:00:00,136.45215907601832,14,0,6,0,0,0,None
2022-06-13 15:00:00,117.6063083110296,15,0,6,0,0,0,None
2022-06-13 16:00:00,91.11277333507033,16,0,6,0,0,0,None
2022-06-13 17:00:00,80.90314460370067,17,0,6,0,0,0,None
2022-06-13 18:00:00,70.3672748018787,18,0,6,0,0,0,None
2022-06-13 19:00:00,66.97650586038297,19,0,6,0,0,0,None
2022-06-13 20:00:00,61.44713878030372,20,0,6,0,0,0,None
2022-06-13 21:00:00,62.52958096732892,21,0,6,0,0,0,None
2022-06-13 22:00:00,62.66903276493169,22,0,6,0,0,0,None
2022-06-13 23:00:00,67.63465399447671,23,0,6,0,0,0,None
2022-06-14 00:00:00,73.25714344676422,0,1,6,0,0,0,None
2022-06-14 01:00:00,59.02920697996121,1,1,6,0,0,0,None
2022-06-14 02:00:00,60.6214061557711,2,1,6,0,0,0,None
2022-06-14 03:00:00,54.86250395199031,3,1,6,0,0,0,None
2022-06-14 04:00:00,58.90538453686404,4,1,6,0,0,0,None
2022-06-14 05:00:00,65.48745994169775,5,1,6,0,0,0,None
2022-06-14 06:00:00,64.02474750962806,6,1,6,0,0,0,None
2022-06-14 07:00:00,68.09035083429829,7,1,6,0,0,0,None
2022-06-14 08:00:00,94.94851521811107,8,1,6,0,0,0,None
2022-06-14 09:00:00,119.86125885078235,9,1,6,0,0,0,None
2022-06-14 10:00:00,134.33878460936035,10,1,6,0,0,0,None
2022-06-14 11:00:00,145.1080913095378,11,1,6,0,0,0,None
2022-06-14 12:00:00,145.60965243386102,12,1,6,0,0,0,None
2022-06-14 13:00:00,136.572006389386,13,1,6,0,0,0,None
2022-06-14 14:00:00,134.22710670273332,14,1,6,0,0,0,None
2022-06-14 15:00:00,111.1224811405222,15,1,6,0,0,0,None
2022-06-14 16:00:00,107.9301026101357,16,1,6,0,0,0,None
2022-06-14 17:00:00,82.89440871341806,17,1,6,0,0,0,None
2022-06-14 18:00:00,64.10637743046367,18,1,6,0,0,0,None
2022-06-14 19:00:00,56.279422826500664,19,1,6,0,0,0,None
2022-06-14 20:00:00,56.54489791016548,20,1,6,0,0,0,None
2022-06-14 21:00:00,57.527838085662786,21,1,6,0,0,0,None
2022-06-14 22:00:00,67.95277166950565,22,1,6,0,0,0,None
2022-06-14 23:00:00,66.62517481607969,23,1,6,0,0,0,None
2022-06-15 00:00:00,63.35146024869078,0,2,6,0,0,0,None
2022-06-15 01:00:00,75.14529739313838,1,2,6,0,0,0,None
2022-06-15 02:00:00,62.61514444945699,2,2,6,0,0,0,None
2022-06-15 03:00:00,62.569546075616,3,2,6,0,0,0,None
2022-06-15 04:00:00,53.968486406009625,4,2,6,0,0,0,None
2022-06-15 05:00:00,61.15192720216643,5,2,6,0,0,0,None
2022-06-15 06:00:00,68.5651688989494,6,2,6,0,0,0,None
2022-06-15 07:00:00,70.59362621116472,7,2,6,0,0,0,None
2022-06-15 08:00:00,107.08599449553662,8,2,6,0,0,0,None
2022-06-15 09:00:00,121.74711249530806,9,2,6,0,0,0,None
2022-06-15 10:00:00,129.66465851388102,10,2,6,0,0,0,None
2022-06-15 11:00:00,137.45581136820564,11,2,6,0,0,0,None
2022-06-15 12:00:00,148.7474270122512,12,2,6,0,0,0,None
2022-06-15 13:00:00,143.40064856755689,13,2,6,0,0,0,None
2022-06-15 14:00:00,133.42897983742714,14,2,6,0,0,0,None
2022-06-15 15:00:00,116.25177717166576,15,2,6,0,0,0,None
2022-06-15 16:00:00,99.54082388976305,16,2,6,0,0,0,None
2022-06-15 17:00:00,87.27840116860452,17,2,6,0,0,0,None
2022-06-15 18:00:00,69.85013496887665,18,2,6,0,0,0,None
2022-06-15 19:00:00,54.0880715688941,19,2,6,0,0,0,None
2022-06-15 20:00:00,63.82243320679568,20,2,6,0,0,0,None
2022-06-15 21:00:00,66.92842051321297,21,2,6,0,0,0,None
2022-06-15 22:00:00,78.1288864644163,22,2,6,0,0,0,None
2022-06-15 23:00:00,60.07562380116147,23,2,6,0,0,0,None
2022-06-16 00:00:00,68.2240290089848,0,3,6,0,0,0,None
2022-06-16 01:00:00,55.282600451414524,1,3,6,0,0,0,None
2022-06-16 02:00:00,65.13434857375192,2,3,6,0,0,0,None
2022-06-16 03:00:00,55.98434620493765,3,3,6,0,0,0,None
2022-06-16 04:00:00,66.62684791735819,4,3,6,0,0,0,None
2022-06-16 05:00:00,55.46327421335091,5,3,6,0,0,0,None
2022-06-16 06:00:00,58.563703753397114,6,3,6,0,0,0,None
2022-06-16 07:00:00,77.68555396813288,7,3,6,0,0,0,None
2022-06-16 08:00:00,87.13218008714773,8,3,6,0,0,0,None
2022-06-16 09:00:00,119.04938746323187,9,3,6,0,0,0,None
2022-06-16 10:00:00,121.32521986332935,10,3,6,0,0,0,None
2022-06-16 11:00:00,143.1094479764007,11,3,6,0,0,0,None
2022-06-16 12:00:00,136.62055984395244,12,3,6,0,0,0,None
2022-06-16 13:00:00,141.3656710478017,13,3,6,0,0,0,None
2022-06-16 14:00:00,139.86752587363364,14,3,6,0,0,0,None
2022-06-16 15:00:00,117.0971296478743,15,3,6,0,0,0,None
2022-06-16 16:00:00,168.6872572014036,16,3,6,0,0,1,Sports
2022-06-16 17:00:00,155.88096150994494,17,3,6,0,0,1,Sports
2022-06-16 18:00:00,143.0948095864505,18,3,6,0,0,1,Sports
2022-06-16 19:00:00,61.699500792660835,19,3,6,0,0,0,None
2022-06-16 20:00:00,50.17532712682929,20,3,6,0,0,0,None
2022-06-16 21:00:00,61.68818406500819,21,3,6,0,0,0,None
2022-06-16 22:00:00,48.846644633842004,22,3,6,0,0,0,None
2022-06-16 23:00:00,62.543671205540406,23,3,6,0,0,0,None
2022-06-17 00:00:00,64.5682497309757,0,4,6,0,0,0,None
2022-06-17 01:00:00,68.85972809771565,1,4,6,0,0,0,None
2022-06-17 02:00:00,62.48175705524022,2,4,6,0,0,0,None
2022-06-17 03:00:00,51.697532426490085,3,4,6,0,0,0,None
2022-06-17 04:00:00,52.08465331414834,4,4,6,0,0,0,None
2022-06-17 05:00:00,60.32974911118085,5,4,6,0,0,0,None
2022-06-17 06:00:00,66.61428223391064,6,4,6,0,0,0,None
2022-06-17 07:00:00,77.14625212346675,7,4,6,0,0,0,None
2022-06-17 08:00:00,94.60544999567352,8,4,6,0,0,0,None
2022-06-17 09:00:00,118.77473017649177,9,4,6,0,0,0,None
2022-06-17 10:00:00,129.06217223026488,10,4,6,0,0,0,None
2022-06-17 11:00:00,142.52670385033954,11,4,6,0,0,0,None
2022-06-17 12:00:00,157.85930188363614,12,4,6,0,0,0,None
2022-06-17 13:00:00,135.8487468860653,13,4,6,0,0,0,None
2022-06-17 14:00:00,122.39142143673769,14,4,6,0,0,0,None
2022-06-17 15:00:00,119.21183851468835,15,4,6,0,0,0,None
2022-06-17 16:00:00,93.6164036367629,16,4,6,0,0,0,None
2022-06-17 17:00:00,112.52038943332708,17,4,6,0,0,1,Festival
2022-06-17 18:00:00,97.17354145297254,18,4,6,0,0,1,Festival
2022-06-17 19:00:00,58.03734835960624,19,4,6,0,0,0,None
2022-06-17 20:00:00,65.00230950371513,20,4,6,0,0,0,None
2022-06-17 21:00:00,62.73598998886213,21,4,6,0,0,0,None
2022-06-17 22:00:00,66.67972035129077,22,4,6,0,0,0,None
2022-06-17 23:00:00,58.61195868839623,23,4,6,0,0,0,None
2022-06-18 00:00:00,45.25385026046907,0,5,6,1,0,0,None
2022-06-18 01:00:00,35.76100566510712,1,5,6,1,0,0,None
2022-06-18 02:00:00,43.24990191671762,2,5,6,1,0,0,None
2022-06-18 03:00:00,49.16571787719219,3,5,6,1,0,0,None
2022-06-18 04:00:00,45.59435152197528,4,5,6,1,0,0,None
2022-06-18 05:00:00,43.763436724641124,5,5,6,1,0,0,None
2022-06-18 06:00:00,50.898117524643155,6,5,6,1,0,0,None
2022-06-18 07:00:00,57.99099421308604,7,5,6,1,0,0,None
2022-06-18 08:00:00,76.03341335524235,8,5,6,1,0,0,None
2022-06-18 09:00:00,93.46642733860602,9,5,6,1,0,0,None
2022-06-18 10:00:00,94.64299792728309,10,5,6,1,0,0,None
2022-06-18 11:00:00,113.27389028422135,11,5,6,1,0,0,None
2022-06-18 12:00:00,119.67179329800676,12,5,6,1,0,0,None
2022-06-18 13:00:00,109.70015040021777,13,5,6,1,0,0,None
2022-06-18 14:00:00,106.2259349249384,14,5,6,1,0,0,None
2022-06-18 15:00:00,103.71030816356571,15,5,6,1,0,0,None
2022-06-18 16:00:00,74.48790497829896,16,5,6,1,0,0,None
2022-06-18 17:00:00,63.401957175989686,17,5,6,1,0,0,None
2022-06-18 18:00:00,47.31933352492646,18,5,6,1,0,0,None
2022-06-18 19:00:00,45.77725885241198,19,5,6,1,0,0,None
2022-06-18 20:00:00,45.310977068144936,20,5,6,1,0,0,None
2022-06-18 21:00:00,45.356413646614605,21,5,6,1,0,0,None
2022-06-18 22:00:00,42.19832942358711,22,5,6,1,0,0,None
2022-06-18 23:00:00,50.9882078191615,23,5,6,1,0,0,None
2022-06-19 00:00:00,58.3205986368216,0,6,6,1,0,0,None
2022-06-19 01:00:00,52.19957778510689,1,6,6,1,0,0,None
2022-06-19 02:00:00,52.1067419674906,2,6,6,1,0,0,None
2022-06-19 03:00:00,43.19714209520076,3,6,6,1,0,0,None
2022-06-19 04:00:00,46.759120140351975,4,6,6,1,0,0,None
2022-06-19 05:00:00,46.267342230484374,5,6,6,1,0,0,None
2022-06-19 06:00:00,46.25506529479726,6,6,6,1,0,0,None
2022-06-19 07:00:00,63.02802694995744,7,6,6,1,0,0,None
2022-06-19 08:00:00,70.05113562603186,8,6,6,1,0,0,None
2022-06-19 09:00:00,86.47263456677899,9,6,6,1,0,0,None
2022-06-19 10:00:00,103.66907340079732,10,6,6,1,0,0,None
2022-06-19 11:00:00,113.26187321193524,11,6,6,1,0,0,None
2022-06-19 12:00:00,109.06345661784778,12,6,6,1,0,0,None
2022-06-19 13:00:00,117.045580700949,13,6,6,1,0,0,None
2022-06-19 14:00:00,105.58246325583784,14,6,6,1,0,0,None
2022-06-19 15:00:00,86.11339376314854,15,6,6,1,0,0,None
2022-06-19 16:00:00,67.32169496098754,16,6,6,1,0,0,None
2022-06-19 17:00:00,60.710899030555915,17,6,6,1,0,0,None
2022-06-19 18:00:00,48.77990037392762,18,6,6,1,0,0,None
2022-06-19 19:00:00,45.43670532466684,19,6,6,1,0,0,None
2022-06-19 20:00:00,41.194035637455585,20,6,6,1,0,0,None
2022-06-19 21:00:00,34.34491764153887,21,6,6,1,0,0,None
2022-06-19 22:00:00,45.3550713306256,22,6,6,1,0,0,None
2022-06-19 23:00:00,48.428303407192686,23,6,6,1,0,0,None
2022-06-20 00:00:00,70.17792406710372,0,0,6,0,0,0,None
2022-06-20 01:00:00,62.20209559430421,1,0,6,0,0,0,None
2022-06-20 02:00:00,70.76197615871871,2,0,6,0,0,0,None
2022-06-20 03:00:00,49.167144942512735,3,0,6,0,0,0,None
2022-06-20 04:00:00,63.56545643224654,4,0,6,0,0,0,None
2022-06-20 05:00:00,58.2147542090533,5,0,6,0,0,0,None
2022-06-20 06:00:00,71.3075433049512,6,0,6,0,0,0,None
2022-06-20 07:00:00,80.44088009193915,7,0,6,0,0,0,None
2022-06-20 08:00:00,102.70739662336076,8,0,6,0,0,0,None
2022-06-20 09:00:00,113.35708036793126,9,0,6,0,0,0,None
2022-06-20 10:00:00,126.15753296872188,10,0,6,0,0,0,None
2022-06-20 11:00:00,150.06968150684023,11,0,6,0,0,0,None
2022-06-20 12:00:00,146.44221571382272,12,0,6,0,0,0,None
2022-06-20 13:00:00,144.07495243860595,13,0,6,0,0,0,None
2022-06-20 14:00:00,137.82439466483495,14,0,6,0,0,0,None
